Address ,Price ,Pay For A Year ,Meters ,Rooms ,City ,Build Size ,Floor ,Balcony ,Area ,Type 
מבצע נחשון 70,"4,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_201846"")>",ראשון לציון,117,2 מתוך 4,0,"ראשל""צ והסביבה",דירה
נוף הרים 12,"5,400 ₪",0,5.5,אורנית,45,2 מתוך 8,1,יישובי השומרון,דירה
ביאליק 20,700 ₪,12,4,נשר,74,19 מתוך 34,0,חיפה וחוף הכרמל,חניה
דנציגר 5,0,1,1,פתח תקווה,105,קרקע מתוך 1,0,פתח תקוה והסביבה,דירה
שלמה המלך 28,"1,400 ₪",12,5,פתח תקווה,120,2 מתוך 7,0,פתח תקוה והסביבה,חניה
הערבה 14,"3,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_201982"")>",נשר,117,4 מתוך 4,1,חיפה וחוף הכרמל,דירה
ארגמן 1,"3,900 ₪",12,4,רמת גן,45,11 מתוך 20,2,רמת גן - גבעתיים,דירה
הנרקיס 2,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202044"")>",ראשון לציון,50,קרקע מתוך קרקע,0,"ראשל""צ והסביבה",דירה
שלמה בן יוסף 11,"2,380 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202070"")>",חולון,50,קרקע מתוך קרקע,0,חולון - בת ים,יחידת דיור
מצפה נבו 53,"4,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202104"")>",ינון,118,2 מתוך 4,1,מושבים בשפלה,דירה
"תרצ""ו 17","5,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202127"")>",שדרות,100,6 מתוך 7,1,באר שבע והסביבה,דירה
שלמה בן יוסף 11,"4,200 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202153"")>",ירושלים,153,11 מתוך 13,0,ירושלים והסביבה,דירה
מבצע סיני 10,"3,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202179"")>",ראשון לציון,100,3 מתוך 4,0,"ראשל""צ והסביבה",דירה
לוחמי הגטאות 39,"2,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202209"")>",לוד,0,3 מתוך 7,1,רמלה - לוד,דירה
בר כוכבא 1,"4,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202262"")>",פתח תקווה,70,3 מתוך 6,1,פתח תקוה והסביבה,דירה
שדרות שרי ישראל 15,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202288"")>",ירושלים,90,16 מתוך 20,0,ירושלים והסביבה,דירה
מעייני הישועה 101,"3,900 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202317"")>",אשדוד,180,קרקע מתוך קרקע,0,אשדוד - אשקלון,דירה
הגליל 19,"2,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202347"")>",פרדסיה,140,3 מתוך 5,0,מושבים בשרון,יחידת דיור
דוד המלך 12,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202375"")>",אשקלון,80,1 מתוך 4,1,אשדוד - אשקלון,בית פרטי/קוטג'
שאול 40,"4,100 ₪",12,1,הרצליה,150,1 מתוך 1,0,רמת השרון - הרצליה,דירה
הדרים 54,"3,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202427"")>",פתח תקווה,55,4 מתוך 14,0,פתח תקוה והסביבה,דירה
הרב פינצי 8,"5,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202450"")>",רמת גן,55,קרקע מתוך 1,0,רמת גן - גבעתיים,דירה
אלעזר בן יאיר 1,"2,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202475"")>",ראשון לציון,100,11 מתוך 12,1,"ראשל""צ והסביבה",דירה
נחל דולב 22,"3,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202507"")>",רמת גן,90,2 מתוך 4,0,רמת גן - גבעתיים,דירה
נחל דולב 22,"3,700 ₪",12,2,קרית מוצקין,190,קרקע מתוך קרקע,0,קריות,דירה
הגליל 84,"3,000 ₪",12,3,רמת גן,140,10 מתוך 29,2,רמת גן - גבעתיים,דירת גן
אחד העם 19,"4,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202592"")>",אשקלון,88,קרקע מתוך 4,0,אשדוד - אשקלון,תיירות ונופש
דן 36,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202622"")>",ראשון לציון,80,2 מתוך 30,0,"ראשל""צ והסביבה",יחידת דיור
אלונים,"1,500 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202650"")>",בת ים,300,7 מתוך 13,0,חולון - בת ים,דירה
מדרך עוז,"7,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202678"")>",יבנה,50,7 מתוך 9,2,גדרה יבנה והסביבה,בית פרטי/קוטג'
יצחק שדה 19,"2,650 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202704"")>",יובלים,98,1 מתוך 4,0,גליל ועמקים,דירה
יהושע בן נון 1,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202732"")>",נס ציונה,123,קרקע מתוך 2,0,נס ציונה - רחובות,דירה
חמנית 10,"8,750 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202764"")>",מעלות תרשיחא,45,19 מתוך 24,1,גליל ועמקים,דו משפחתי
פליקס פרנקפורטר 12,900 ₪,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202794"")>",קרית ים,95,3 מתוך 4,0,קריות,תיירות ונופש
חפץ חיים 4,"6,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202820"")>",רמת גן,179,2 מתוך 2,1,רמת גן - גבעתיים,דירת גן
זכריה הרופא 6,"5,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202848"")>",תל אביב יפו,40,2 מתוך 9,1,תל אביב,דירה
שמורת נחל ערוגות 6,"7,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""5D2C7BFB1D1A90E7DBADBA549AD0EAF6_element_202874"")>",קרית ים,875,1 מתוך 5,1,קריות,דירה
נחום סנה 5,"3,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_202962"")>",רמת גן,80,1 מתוך 3,0,רמת גן - גבעתיים,דירה
נורדאו 7,450 ₪,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_202986"")>",תל אביב יפו,65,2 מתוך 2,0,תל אביב,חניה
הקרן 5,"4,500 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203015"")>",רחובות,80,2 מתוך 3,1,נס ציונה - רחובות,דירה
התאנה 27,"8,200 ₪",12,1,ראשון לציון,100,3 מתוך 26,1,"ראשל""צ והסביבה",בית פרטי/קוטג'
מרטין בובר 5,"2,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203065"")>",חריש,90,4 מתוך 10,2,פרדס חנה - כרכור,יחידת דיור
יוני נתניהו 30,"6,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203091"")>",באר שבע,30,18 מתוך 48,1,באר שבע והסביבה,דירה
שדרות התמרים 3,"2,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203117"")>",אבני חפץ,135,5 מתוך 6,1,יישובי השומרון,יחידת דיור
ארבל 1,"2,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203147"")>",תל אביב יפו,143,2 מתוך 3,0,תל אביב,יחידת דיור
שדרות ירושלים 12,100 ₪,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203177"")>",חולון,80,1 מתוך 5,0,חולון - בת ים,חניה
צאלה 22,"2,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203203"")>",תל אביב יפו,0,2 מתוך 7,1,תל אביב,יחידת דיור
"רמב""ם 67","3,500 ₪",12,2,גדרה,87,5 מתוך 5,1,גדרה יבנה והסביבה,דירה
"רש""י 1",850 ₪,12,3,רחובות,133,קרקע מתוך קרקע,2,נס ציונה - רחובות,חניה
הדר 46,"11,000 ₪",12,5,קרית אתא,40,2 מתוך 2,1,קריות,דירה
הורדים 2,"4,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203341"")>",חדרה,135,קרקע מתוך 50,0,חדרה וישובי עמק חפר,דירת גן
הילדים 9,"4,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203371"")>",פתח תקווה,98,קרקע מתוך 6,1,פתח תקוה והסביבה,דו משפחתי
הטייסים 25,"3,500 ₪",12,4,פתח תקווה,40,קרקע מתוך 7,1,פתח תקוה והסביבה,דירה
אקסודוס 5,"2,900 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203427"")>",ירושלים,80,5 מתוך 6,2,ירושלים והסביבה,דירת גן
הותיקים 15,"2,300 ₪",6,2,הרצליה,225,3 מתוך 3,0,רמת השרון - הרצליה,דירה
ליבנה 1,"4,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203477"")>",תל אביב יפו,85,11 מתוך 22,0,תל אביב,דירה
שבטי ישראל 50,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203505"")>",ראשון לציון,0,6 מתוך 8,1,"ראשל""צ והסביבה",יחידת דיור
קמיל הויסמנס 8,"4,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203529"")>",חולון,65,4 מתוך 4,0,חולון - בת ים,יחידת דיור
יוסף הגלילי 14,"6,750 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203561"")>",פתח תקווה,65,קרקע מתוך 2,0,פתח תקוה והסביבה,דירה
עוזיהו 7,"3,300 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203613"")>",פתח תקווה,55,קרקע מתוך קרקע,0,פתח תקוה והסביבה,דירה
הרב רפאל ברוך טולדנו 12,"1,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203643"")>",כפר יונה,80,2 מתוך 3,3,נתניה והסביבה,מחסן
דוד רמז 103,"1,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203671"")>",חדרה,80,11 מתוך 22,0,חדרה וישובי עמק חפר,דירה
רבקה 8,"4,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203702"")>",תל אביב יפו,0,1 מתוך 7,1,תל אביב,דירה
נורית 6,"5,750 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203734"")>",קיסריה,50,1 מתוך 4,1,קיסריה והסביבה,בית פרטי/קוטג'
ניסן 33,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203762"")>",פתח תקווה,50,1 מתוך 2,2,פתח תקוה והסביבה,דירת גן
אגוז 1,"3,575 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203788"")>",יהוד מונוסון,100,1 מתוך 3,1,בקעת אונו,מרתף/פרטר
שלמה קפלנסקי 24,280 ₪,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203816"")>",תל אביב יפו,140,11 מתוך 13,0,תל אביב,חניה
"החי""ש 7","8,400 ₪",12,1,אשדוד,90,3 מתוך 4,1,אשדוד - אשקלון,דירה
דרך הבנים 31,"6,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203863"")>",פרדס חנה כרכור,800,2 מתוך 8,0,פרדס חנה - כרכור,דירה
חנה סנש 5,"1,750 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203893"")>",גבעתיים,100,4 מתוך 16,3,רמת גן - גבעתיים,דירה
יהודה הימית 11,500 ₪,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203919"")>",תל אביב יפו,180,3 מתוך 4,0,תל אביב,חניה
תמר 71,"4,450 ₪",12,4,הרצליה,124,1 מתוך 6,0,רמת השרון - הרצליה,דירה
יהודה קורט בלומנפלד 14,"7,500 ₪",12,5,דימונה,90,2 מתוך 3,3,באר שבע והסביבה,דירה
תמר 71,"4,450 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_203994"")>",תל מונד,145,קרקע מתוך קרקע,0,מושבים בשרון,דירה
בלפור 37,"4,000 ₪",12,4,תל אביב יפו,76,2 מתוך 4,0,תל אביב,דירה
"רש""י 13","6,900 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_204090"")>",ראשון לציון,137,1 מתוך 6,3,"ראשל""צ והסביבה",דירה
העצמאות 31,"4,500 ₪",12,5.5,קדימה צורן,70,13 מתוך 18,0,מושבים בשרון,דירה
הציונות,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_204146"")>",תל אביב יפו,126,3 מתוך 8,1,תל אביב,יחידת דיור
בן שפרוט 17,"5,470 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""53B210CAB878976FF55019B50960C2D2_element_204172"")>",קרית אונו,120,3 מתוך 5,0,בקעת אונו,דירה
